project_name,num_downloads
mypy-boto3-migrationhub-config,2477846
mypy-boto3-kinesisanalytics,2477436
mypy-boto3-clouddirectory,2477361
mypy-boto3-cloud9,2477337
mypy-boto3-codestar-connections,2476848
mypy-boto3-iot-jobs-data,2475978
mypy-boto3-personalize-events,2475966
mypy-boto3-swf,2475501
mypy-boto3-frauddetector,2475188
django-heroku,2475088
mypy-boto3-codeguru-reviewer,2474698
mypy-boto3-qldb-session,2474482
mypy-boto3-savingsplans,2474284
mypy-boto3-iotevents-data,2473871
pyfzf,2473406
mypy-boto3-opsworks,2473380
mypy-boto3-lex-models,2473262
mypy-boto3-iot1click-devices,2472803
mypy-boto3-iotanalytics,2472735
ci-info,2472443
mypy-boto3-detective,2472416
mypy-boto3-iot1click-projects,2471370
mypy-boto3-sso-admin,2471228
mypy-boto3-kinesis-video-signaling,2471049
mypy-boto3-robomaker,2470992
mypy-boto3-lex-runtime,2470614
scrubadub,2470301
napari-plugin-engine,2470214
mypy-boto3-sagemaker-a2i-runtime,2470190
django-classy-tags,2469508
mypy-boto3-ecr-public,2469386
mypy-boto3-sms-voice,2469279
mypy-boto3-iotthingsgraph,2468802
iteration-utilities,2468080
morecantile,2467090
mypy-boto3-codeguruprofiler,2466369
mypy-boto3-sms,2466269
fastapi-cache2,2466229
mypy-boto3-ivs-realtime,2465903
mypy-boto3-autoscaling-plans,2465844
bloom-filter2,2465674
neptune,2464929
auditwheel,2464228
mypy-boto3-pinpoint-sms-voice,2463895
types-filelock,2462925
opentelemetry-semantic-conventions-ai,2462804
pytest-arraydiff,2462662
numpy-groupies,2462258
sqlakeyset,2460151
recordclass,2457904
downloadkit,2457884
types-aiobotocore-elbv2,2455541
duo-client,2455281
basictracer,2455277
robotframework-retryfailed,2453928
mypy-boto3-iotsitewise,2452152
django-sequences,2448652
azure-messaging-webpubsubclient,2447396
mypy-boto3-ivs,2442623
tkinterdnd2,2441555
pybluez,2439626
robocorp-log,2439269
table-logger,2438822
aiodogstatsd,2436383
mypy-boto3-macie2,2436032
pyobjc-framework-imserviceplugin,2433259
aws-cdk-aws-globalaccelerator,2433251
zipcodes,2432622
vector-quantize-pytorch,2432468
cityhash,2428490
pgspecial,2426895
django-test-migrations,2425793
types-google-cloud-ndb,2423966
sshuttle,2423955
types-aiobotocore-acm,2423381
types-aiobotocore-route53,2423266
mypy-boto3-braket,2423246
pynag,2421485
langchain-groq,2420970
pygresql,2418590
mypy-boto3-greengrassv2,2417018
tf-slim,2416418
mo-dots,2415981
databind,2414580
linear-operator,2414270
sqlalchemy-drill,2413988
rules,2413909
types-aiobotocore-iam,2413734
macaroonbakery,2412429
propka,2412424
cmake-format,2412069
sigmatools,2410584
cmudict,2406316
pycld2,2404468
fastnumbers,2404010
tag-expressions,2403712
web-fragments,2403553
devicecheck,2402542
mdformat-tables,2402404
yagmail,2402384
twisted-iocpsupport,2401854
openexr,2401202
mypy-boto3-databrew,2401145
cognite-sdk,2401119
pottery,2400701
terraform-compliance,2398701
agate-dbf,2397904
mypy-boto3-iotwireless,2397546
mmcif-pdbx,2397167
pdb2pqr,2395975
first,2395888
pynut3,2394621
pyspark-test,2394133
linode-cli,2392991
rioxarray,2391437
robocorp,2390666
tendo,2390065
os-client-config,2389845
azure-ai-textanalytics,2389507
mypy-boto3-amp,2389259
hl7,2387051
cvss,2386361
mypy-boto3-auditmanager,2385949
instructorembedding,2384910
mypy-boto3-sagemaker-featurestore-runtime,2384561
mypy-boto3-healthlake,2382542
wrapt-timeout-decorator,2382011
domain2idna,2381962
mypy-boto3-s3outposts,2381259
mypy-boto3-lookoutvision,2380324
mypy-boto3-customer-profiles,2380101
mypy-boto3-iotdeviceadvisor,2379607
cirq-core,2379057
robotframework-assertion-engine,2378735
mypy-boto3-appintegrations,2378381
types-aiobotocore-dataexchange,2378264
robocorp-tasks,2377817
recurring-ical-events,2376434
mypy-boto3-amplifybackend,2376408
python-tools-scripts,2376313
pycocoevalcap,2375979
genshi,2375978
mypy-boto3-wellarchitected,2375932
mypy-boto3-devops-guru,2375842
pytest-freezer,2374756
moderngl,2374207
mypy-boto3-sagemaker-edge,2373535
businesstimedelta,2372917
mypy-boto3-servicecatalog-appregistry,2372813
radish-bdd,2370729
mypy-boto3-connect-contact-lens,2370130
mypy-boto3-iotfleethub,2369410
futurist,2369172
pip-with-requires-python,2366488
pymoo,2365903
types-lxml,2365313
cloudml-hypertune,2365103
flask-executor,2364673
mypy-boto3-lexv2-runtime,2362404
mypy-boto3-lexv2-models,2361580
systemd-python,2359381
promptflow-devkit,2358210
arize-phoenix,2357070
extension-helpers,2356934
aioconsole,2356712
app-store-scraper,2356450
django-solo,2351920
mojimoji,2350678
wtforms-components,2350311
econml,2349400
promptflow-core,2349358
exifread,2347971
mo-imports,2345297
lookml,2344421
h3-pyspark,2344390
ptable,2343807
torchinfo,2342131
types-pycurl,2341327
sseclient,2340090
tensorflow-data-validation,2339100
hypothesis-jsonschema,2338892
mypy-boto3-fis,2338608
mypy-boto3-lookoutequipment,2337120
calver,2335830
validator-collection,2335687
mypy-boto3-mgn,2335662
mypy-boto3-apprunner,2335642
trustme,2335529
javalang,2333903
einops-exts,2333598
mypy-boto3-ssm-incidents,2333591
favicon,2332669
yamlfix,2332606
pygount,2332397
mypy-boto3-finspace,2332063
xbbg,2330713
mypy-boto3-lookoutmetrics,2329170
dvc-s3,2328229
llama-index-llms-azure-openai,2327359
mypy-boto3-finspace-data,2327159
slugify,2325249
pyxll,2325242
nameof,2325121
cpuset-py3,2324868
base64io,2323872
azure-iot-hub,2323833
meteostat,2323432
fab-classic,2321163
mypy-boto3-appconfigdata,2320937
amundsen-common,2320907
python-levenshtein-wheels,2318108
mypy-boto3-account,2317018
equinox,2316976
hikka-tl-new,2316637
aliyun-python-sdk-ecs,2315301
doc-warden,2314840
mypy-boto3-ssm-contacts,2314800
pytoml,2314350
pamela,2313792
sphinxcontrib-confluencebuilder,2313673
mypy-boto3-proton,2312411
mypy-boto3-bedrock-agent,2311921
mypy-boto3-redshift-serverless,2310725
timedelta,2310700
home-assistant-chip-core,2310242
robocorp-workitems,2310019
mypy-boto3-grafana,2309941
mypy-boto3-applicationcostprofiler,2309538
openvino-dev,2308820
trie,2306939
py-markdown-table,2304260
swebench,2303922
linear-tsv,2303775
pygeoif,2303392
treq,2302798
neotime,2302714
logger,2301324
mypy-boto3-bedrock-agent-runtime,2300827
jsoncomment,2300154
dynamic-yaml,2299950
asserts,2299260
django-mathfilters,2299103
flask-principal,2298116
aiodocker,2296615
dataflows-tabulator,2295127
hyper,2295074
mypy-boto3-route53-recovery-control-config,2294630
casbin,2293856
jax-jumpy,2293798
hikka-pyro-new,2292894
linode-metadata,2291630
mypy-boto3-chime-sdk-messaging,2291154
marshmallow3-annotations,2290350
mypy-boto3-opensearchserverless,2289008
netapp-ontap,2288252
aplr,2287400
mypy-boto3-inspector2,2286404
mypy-boto3-omics,2286156
mypy-boto3-chime-sdk-identity,2285093
stestr,2284497
mypy-boto3-memorydb,2284462
optimizely-sdk,2283921
amazon-textract-response-parser,2283308
flake8-class-attributes-order,2283119
treelite-runtime,2282585
mypy-boto3-wisdom,2282399
crhelper,2282278
mypy-boto3-snow-device-management,2282033
types-docopt,2281921
mypy-boto3-keyspaces,2281678
kubernetes-client,2280877
mypy-boto3-cloudcontrol,2280453
mitmproxy-rs,2279975
mypy-boto3-route53-recovery-cluster,2279315
mypy-boto3-kafkaconnect,2278561
g2p-en,2277303
mypy-boto3-route53-recovery-readiness,2275271
mypy-boto3-voice-id,2273182
zdaemon,2271889
ipyleaflet,2271661
mypy-boto3-workspaces-web,2271557
types-geoip2,2271180
pytest-csv,2271055
mypy-boto3-ivschat,2270207
pylightxl,2269770
asyncio-atexit,2267348
mypy-boto3-cleanrooms,2266862
amundsen-databuilder,2266560
gcloud-aio-pubsub,2264303
mypy-boto3-panorama,2263972
spacy-alignments,2263157
mypy-boto3-chime-sdk-meetings,2262261
mypy-boto3-iotfleetwise,2261557
flake8-pytest-style,2260583
clip-anytorch,2260249
superqt,2259494
mypy-boto3-amplifyuibuilder,2258349
unidic,2257993
mypy-boto3-drs,2257591
certipy,2257509
mypy-boto3-migrationhubstrategy,2257303
mypy-boto3-backup-gateway,2256450
mypy-boto3-resiliencehub,2256374
azure-cognitiveservices-knowledge-qnamaker,2255953
mypy-boto3-chime-sdk-media-pipelines,2255874
mypy-boto3-verifiedpermissions,2255084
mypy-boto3-billingconductor,2255042
airtable-python-wrapper,2254966
mypy-boto3-evidently,2253884
mypy-boto3-ssm-sap,2253699
mypy-boto3-iottwinmaker,2252538
tuf,2251386
tortoise-orm,2251345
django-pandas,2251042
mypy-boto3-rbin,2249769
libhoney,2249734
primp,2249724
mypy-boto3-controltower,2249576
mdformat-frontmatter,2248985
esprima,2248653
mypy-boto3-migration-hub-refactor-spaces,2248104
mypy-boto3-rolesanywhere,2248001
awsiotpythonsdk,2247932
mypy-boto3-workspaces-thin-client,2247646
mypy-boto3-support-app,2247577
mypy-boto3-osis,2247392
mdformat-gfm,2247229
mypy-boto3-simspaceweaver,2246685
mypy-boto3-chime-sdk-voice,2246675
mypy-boto3-rum,2246208
mypy-boto3-datazone,2245839
cloup,2245140
emails,2244668
mypy-boto3-sagemaker-metrics,2244526
mypy-boto3-connectcases,2244149
mypy-boto3-docdb-elastic,2244067
mypy-boto3-payment-cryptography,2243901
ladybug-display,2243104
mypy-boto3-connectcampaigns,2242967
mypy-boto3-arc-zonal-shift,2242482
mypy-boto3-m2,2242065
mypy-boto3-b2bi,2241206
mypy-boto3-mediapackagev2,2240956
djangosaml2,2240606
mypy-boto3-securitylake,2240591
mypy-boto3-pipes,2240554
mypy-boto3-qbusiness,2240211
mypy-boto3-internetmonitor,2239796
coolprop,2239394
mypy-boto3-vpc-lattice,2238722
pydantic-xml,2238208
mypy-boto3-cleanroomsml,2238140
mypy-boto3-codecatalyst,2237600
mypy-boto3-launch-wizard,2237505
mypy-boto3-tnb,2237336
multiping,2236707
mypy-boto3-payment-cryptography-data,2236162
gpsoauth,2235686
mypy-boto3-cloudtrail-data,2235290
mypy-boto3-kinesis-video-webrtc-storage,2235137
mypy-boto3-medical-imaging,2235126
mypy-boto3-migrationhuborchestrator,2235056
mypy-boto3-kendra-ranking,2234940
mypy-boto3-cost-optimization-hub,2233902
mypy-boto3-resource-explorer-2,2232903
mypy-boto3-license-manager-user-subscriptions,2232315
mypy-boto3-codeguru-security,2232087
pulp-cli-deb,2231539
mypy-boto3-oam,2231481
mypy-boto3-privatenetworks,2231464
mypy-boto3-sagemaker-geospatial,2231398
mypy-boto3-trustedadvisor,2231047
mypy-boto3-appfabric,2230638
mypy-boto3-qconnect,2229970
haystack-ai,2229878
keras-nlp,2229529
mypy-boto3-bcm-data-exports,2229451
mypy-boto3-entityresolution,2229067
esp-idf-monitor,2228905
alt-profanity-check,2228863
browserstack-local,2228698
lorem,2227808
mypy-boto3-eks-auth,2227229
sphinxcontrib-drawio,2225766
mypy-boto3-license-manager-linux-subscriptions,2225169
mypy-boto3-neptune-graph,2225102
mypy-boto3-managedblockchain-query,2225067
python-binance,2224620
airflow-provider-fivetran,2224264
custom-inherit,2224263
wemake-python-styleguide,2224149
mypy-boto3-marketplace-agreement,2223679
mypy-boto3-marketplace-deployment,2222659
mypy-boto3-cloudfront-keyvaluestore,2222405
mypy-boto3-freetier,2222197
mypy-boto3-pca-connector-ad,2222168
flask-debugtoolbar,2221702
mplhep,2221485
environ,2221096
multiset,2221036
colander,2219513
streamlit-card,2218722
mypy-boto3-repostspace,2218589
torchcrepe,2216208
icalevents,2215545
mypy-boto3-inspector-scan,2215489
python-helpscout-v2,2214713
weread2notionpro,2214594
x-wr-timezone,2214363
grpcio-channelz,2214220
acachecontrol,2214038
azure-cognitiveservices-vision-computervision,2213468
types-passlib,2211501
rockset,2210071
sphinx-reredirects,2207997
okta-jwt-verifier,2207953
pulp-glue-deb,2207341
azure-ai-language-questionanswering,2206916
django-sslserver,2205419
laspy,2203822
ruamel-ordereddict,2202744
django-rest-knox,2202472
htmlmin2,2202034
dtlpymetrics,2201356
speedtest-cli,2198183
2captcha-python,2197415
pgcli,2196994
nbval,2196878
etcd3,2196494
grpcio-opentracing,2196056
azure-ai-language-conversations,2194774
streamlit-image-coordinates,2194386
rosbags,2193088
pytkdocs,2192083
e3nn,2191873
cloudsearch,2191462
flask-restplus,2187094
apache-airflow-backport-providers-amazon,2186482
mohawk,2185855
lap,2185379
lightning-cloud,2185245
always-updates,2185050
robotframework-tidy,2183332
mypy-boto3-supplychain,2183321
proto-google-cloud-datastore-v1,2183095
pybind11-stubgen,2181153
json2xml,2180349
apache-airflow-client,2180139
st-annotated-text,2178742
pybit,2176941
testrail-api,2176371
htbuilder,2176051
hierarchical-conf,2175000
unicodedata2,2173272
flake8-pyi,2172881
mypy-boto3-networkmonitor,2170885
clint,2170341
django-bootstrap4,2169598
html2image,2166877
rdkit-pypi,2165913
django-cacheops,2165689
lagom,2165311
requests-gssapi,2165199
pydantic-compat,2165038
pi-heif,2164229
saxonche,2162389
classify-imports,2161091
gggdtparser,2160898
supermercado,2160884
sparganothis-vim,2160228
gptcache,2159495
yaml-config,2157994
pyexcelerate,2157439
delta-sharing,2156615
pyftdi,2154990
pykml,2154444
google-cloud-appengine-admin,2154113
sqlvalidator,2153726
fastapi-restful,2151748
pyroscope-io,2149880
pilkit,2148262
web-py,2147552
osmnx,2147191
sip,2146653
azure-mgmt-automation,2146192
flake8-mutable,2145563
trufflehog,2145117
pyro4,2144934
pdblp,2144773
musdb,2143463
django-safedelete,2142891
fabric3,2142613
aliyun-python-sdk-alidns,2139288
bioframe,2137151
google-i18n-address,2136991
kafka-python-ng,2136492
fuzzyset2,2136168
slicerator,2136079
csvkit,2135717
wtforms-alchemy,2134996
django-imagekit,2134896
saspy,2134729
llama-index-embeddings-azure-openai,2133051
ddapm-test-agent,2133018
xenon,2128268
maison,2127410
docarray,2126208
museval,2125867
segmentation-models-pytorch,2125565
flask-pydantic,2125391
ladybug-rhino,2124495
ics,2122398
watchdog-gevent,2122000
pwlf,2121966
impacket,2121872
nipype,2120249
django-rest-auth,2120065
python-glanceclient,2120000
facebook-sdk,2118788
xtgeo,2118559
django-admin-list-filter-dropdown,2118462
untangle,2117303
robotframework-datadriver,2117009
pysnyk,2116515
langchain-pinecone,2116384
opt-einsum-fx,2115453
ops,2114137
cfgrib,2112364
dagster-snowflake,2112269
dbnd-spark,2111178
ml-goodput-measurement,2109784
aspy-yaml,2109750
python-neutronclient,2109677
ttp,2109335
docx,2108866
djangorestframework-gis,2108838
pyexecjs,2107694
monai,2107615
usaddress-scourgify,2107484
cyclonedx-bom,2106564
markdownlit,2104833
azure-mgmt-kubernetesconfiguration,2104794
dns-lexicon,2104666
luhn,2103708
azureml,2103127
azureml-rag,2101623
types-click-spinner,2101096
pycoingecko,2099153
py-backwards,2098050
scrapy-splash,2097624
exhale,2096251
py-backwards-astunparse,2094168
django-crum,2092113
u-msgpack-python,2091626
amundsen-rds,2089600
alibabacloud-tea-openapi,2088299
pyobjc-framework-qtkit,2088132
swimbundle-utils,2087872
iminuit,2087834
noise,2084539
aqtinstall,2084486
streamlit-faker,2083968
dagster-databricks,2083603
imgtool,2080822
numpyro,2080579
warlock,2080241
fontawesomefree,2080140
langserve,2079885
streamlit-vertical-slider,2079187
ciscoconfparse,2077764
dask-awkward,2077590
onnxscript,2077576
unidic-lite,2077544
autodoc-pydantic,2076450
pypika-tortoise,2076302
sphinx-automodapi,2075729
robotframework-faker,2072542
graphql-server-core,2071012
tonyg-rfc3339,2070561
python-terraform,2070314
streamlit-toggle-switch,2068131
infinity,2067446
my-tools-package,2067155
glcontext,2065970
botorch,2065890
alibabacloud-credentials,2065436
pyfunceble,2064569
alibabacloud-tea-util,2060759
m3u8,2059966
liccheck,2059902
disposable-email-domains,2056504
streamlit-embedcode,2055910
flask-sock,2054903
flake8-functions,2054480
qiskit-terra,2051387
sphinx-markdown-tables,2050673
zmq,2050668
efficientnet-pytorch,2050130
hahomematic,2050060
iso-639,2048949
pydoc-markdown,2048422
streamlit-camera-input-live,2048297
feature-engine,2047634
zlib-ng,2047578
google-oauth2-tool,2046433
py-evm,2046337
drf-extra-fields,2045938
django-sekizai,2044553
inscriptis,2042638
stempeg,2042637
facebook-wda,2040012
cowsay,2039569
twofish,2039497
simple-rest-client,2038780
enchant,2037996
snowflake-ingest,2036346
xtermcolor,2035826
apache-superset,2035042
tabulator,2035008
yake,2033456
py-consul,2032870
cwcwidth,2032820
neobolt,2032391
aiorun,2032045
dataclass-csv,2031337
ssh2-python,2031216
ipylab,2029502
uwsgitop,2028491
randomname,2027437
alibabacloud-openapi-util,2027396
salt-lint,2026366
rpmfile,2025780
coffea,2025280
bertopic,2022530
aiounittest,2022151
typos,2020859
sanelogging,2019132
tuspy,2018510
click-aliases,2018322
schemathesis,2017549
django-sendgrid-v5,2016848
sklearn2pmml,2016410
types-typed-ast,2015207
findlibs,2013979
dask-histogram,2011486
json-ref-dict,2011452
pglast,2010234
httpx-auth,2009918
wordninja,2009601
agilicus,2008487
auth,2008059
editdistpy,2007990
opacus,2006376
quandl,2006320
django-sortedm2m,2006016
columnar,2005034
swapper,2004620
inotify-simple,2004229
click-default-group-wheel,2004229
aws-cdk-aws-redshift-alpha,2003556
docspec-python,2000937
jpholiday,2000354
simple-settings,2000233
demjson,1999072
iniparse,1998852
pytest-fixtures,1998293
crispy-bootstrap4,1998152
nr-stream,1997982
splink,1997772
deepgram-sdk,1997445
kuzu,1997382
rawpy,1994928
mplhep-data,1994626
cloudsmith-api,1994472
aiortc,1993563
webauthn,1993448
flask-bootstrap,1993163
rasa,1992138
azure-data-nspkg,1991737
lesscpy,1990929
mr-proper,1990724
grpc-requests,1989913
curtsies,1985476
pymap3d,1984738
flask-opentracing,1984592
junit-xml-2,1981908
django-cryptography,1981022
django-ordered-model,1980453
ngram,1979469
pytapo,1979260
dash-mantine-components,1977666
yamlloader,1977307
pycld3,1976757
flake8-blind-except,1976624
wavefront-sdk-python,1976546
apify-client,1973479
flet,1973167
jarowinkler,1972760
mlforecast,1972616
click-completion,1971533
pandas-read-xml,1970489
alibabacloud-endpoint-util,1970401
covdefaults,1969064
python-statemachine,1968309
oauth2-client,1968199
interpret-community,1966901
django-hosts,1965565
ph-units,1965025
murmurhash2,1963919
py3langid,1962946
outdated,1962418
local-attention,1962176
pykcs11,1960007
pinecone,1958721
typing-compat,1958074
flpc,1957890
fsspec-xrootd,1957722
mkdocs-exclude,1957476
fluent-syntax,1956585
mypy-boto3-chatbot,1956533
mypy-boto3-artifact,1956499
usearch,1955712
autogluon-multimodal,1955617
docspec,1955600
flask-session2,1955530
alibabacloud-gateway-spi,1951654
nose-timer,1949640
slack-webhook,1949414
azureml-train,1948440
oslo-messaging,1946558
pytest-shard,1944807
flask-dance,1943365
alibabacloud-tea-xml,1942804
aws-opentelemetry-distro,1942137
dask-glm,1942098
venv-pack,1941628
distro-info,1941286
google-events,1941168
cdk-gitlab-runner,1940674
pysingleton,1940615
crytic-compile,1940086
pyasn,1939134
rudder-sdk-python,1938459
typeapi,1936496
flake8-cognitive-complexity,1936147
pyjson5,1935216
datetimerange,1934222
autogluon-timeseries,1933515
aioodbc,1932526
py-sr25519-bindings,1932223
humiolib,1931222
pytest-timeouts,1931196
flake8-literal,1930805
dm-control,1930028
django-cte,1929898
segyio,1929642
pygelf,1928780
pyramid-tm,1928742
polars-lts-cpu,1928578
moz-sql-parser,1928311
robotframework-appiumlibrary,1927998
eth-bloom,1927967
jupyterlab-git,1926504
lintrunner,1926455
